Element,Item,Year,Production Unit,Production Value,Area Harvested Unit,Area Harvested Value,Year,Import Value Unit,Import Value,Import Quantity Unit,Import Quantity Value,Export Quantity Unit,Export Quantity Value,Export Value Unit ,Export value,Population,Temperature Unit,Temperature,Rainfall
Production,"Peas, dry",2016,tonnes,188800,ha,51600,2016,1000 US$,10979,tonnes,9468,tonnes,69082,1000 US$,19816,65611593,°C,9.29,
Production,"Peas, dry",2017,tonnes,160300,ha,40100,2017,1000 US$,18532,tonnes,26016,tonnes,61608,1000 US$,13555,66058859,°C,9.53,
Production,"Peas, dry",2018,tonnes,106700,ha,38100,2018,1000 US$,31269,tonnes,49525,tonnes,39488,1000 US$,12366,66460344,°C,9.45,
Production,"Peas, dry",2019,tonnes,159900,ha,41000,2019,1000 US$,35833,tonnes,71640,tonnes,32313,1000 US$,18971,66836327,°C,9.39,
Production,"Peas, dry",2020,tonnes,159800,ha,51600,2020,1000 US$,24758,tonnes,51886,tonnes,26464,1000 US$,11007,67215293,°C,9.62,
Production,"Peas, green",1970,tonnes,549000,ha,55564,1970,1000 US$,77,tonnes,145,tonnes,14865,1000 US$,46044.75774,55663250,°C,8.31,
Production,"Peas, green",1971,tonnes,531191,ha,46661,1971,1000 US$,110,tonnes,185,tonnes,12610,1000 US$,46044.75774,55896223,°C,8.73,
Production,"Peas, green",1972,tonnes,553747,ha,49777,1972,1000 US$,180,tonnes,249,tonnes,25084,1000 US$,46044.75774,56086065,°C,8.1,
Production,"Peas, green",1973,tonnes,683800,ha,57870,1973,1000 US$,329,tonnes,491,tonnes,30229,1000 US$,46044.75774,56194527,°C,8.43,
Production,"Peas, green",1974,tonnes,776770,ha,63132,1974,1000 US$,293,tonnes,296,tonnes,27428,1000 US$,46044.75774,56229974,°C,8.38,
Production,"Peas, green",1975,tonnes,692000,ha,61300,1975,1000 US$,377,tonnes,426,tonnes,38361,1000 US$,102,56225800,°C,8.77,
Production,"Peas, green",1976,tonnes,444000,ha,61000,1976,1000 US$,285,tonnes,333,tonnes,29941,1000 US$,122,56211968,°C,8.74,
Production,"Peas, green",1977,tonnes,706000,ha,63000,1977,1000 US$,381,tonnes,398,tonnes,30765,1000 US$,607,56193492,°C,8.27,
Production,"Peas, green",1978,tonnes,560000,ha,59000,1978,1000 US$,2319,tonnes,1565,tonnes,26412,1000 US$,119,56196504,°C,8.23,
Production,"Peas, green",1979,tonnes,610000,ha,61000,1979,1000 US$,3278,tonnes,1788,tonnes,32633,1000 US$,144,56246951,°C,7.59,
Production,"Peas, green",1980,tonnes,602300,ha,57100,1980,1000 US$,1019,tonnes,509,tonnes,22368,1000 US$,500,56314216,°C,8.26,
Production,"Peas, green",1981,tonnes,754300,ha,58485,1981,1000 US$,1152,tonnes,616,tonnes,19431,1000 US$,434,56333829,°C,8.1,
Production,"Peas, green",1982,tonnes,663600,ha,54212,1982,1000 US$,1369,tonnes,766,tonnes,16931,1000 US$,348,56313641,°C,8.66,
Production,"Peas, green",1983,tonnes,550000,ha,45821,1983,1000 US$,964,tonnes,774,tonnes,15484,1000 US$,255,56332848,°C,8.83,
Production,"Peas, green",1984,tonnes,668250,ha,45519,1984,1000 US$,1330,tonnes,1027,tonnes,62965.22937,1000 US$,162,56422072,°C,8.57,
Production,"Peas, green",1985,tonnes,500000,ha,53000,1985,1000 US$,1488,tonnes,1013,tonnes,62965.22937,1000 US$,349,56550268,°C,7.78,
Production,"Peas, green",1986,tonnes,522000,ha,52000,1986,1000 US$,3023,tonnes,1694,tonnes,62965.22937,1000 US$,1838,56681396,°C,7.67,
Production,"Peas, green",1987,tonnes,435000,ha,42000,1987,1000 US$,4912,tonnes,2287,tonnes,62965.22937,1000 US$,3063,56802050,°C,7.99,
Production,"Peas, green",1988,tonnes,451000,ha,46000,1988,1000 US$,6316,tonnes,2914,tonnes,62965.22937,1000 US$,3837,56928327,°C,8.73,
Production,"Peas, green",1989,tonnes,482000,ha,48000,1989,1000 US$,7732,tonnes,4104,tonnes,312,1000 US$,4794,57076711,°C,9.23,
Production,"Peas, green",1990,tonnes,555000,ha,51000,1990,1000 US$,9922,tonnes,4298,tonnes,378,1000 US$,3107,57247586,°C,9.38,
Production,"Peas, green",1991,tonnes,521000,ha,46000,1991,1000 US$,12280,tonnes,5887,tonnes,1873,1000 US$,6484,57424897,°C,8.54,
Production,"Peas, green",1992,tonnes,491000,ha,45000,1992,1000 US$,13814,tonnes,5029,tonnes,208,1000 US$,5992,57580402,°C,8.69,
Production,"Peas, green",1993,tonnes,487000,ha,42000,1993,1000 US$,13687,tonnes,5155,tonnes,154,1000 US$,3758,57718614,°C,8.33,
Production,"Peas, green",1994,tonnes,422000,ha,44000,1994,1000 US$,15065,tonnes,5642,tonnes,858,1000 US$,3399,57865745,°C,8.89,
Production,"Peas, green",1995,tonnes,447000,ha,44000,1995,1000 US$,19220,tonnes,7732,tonnes,624,1000 US$,2328,58019030,°C,9.17,
Production,"Peas, green",1996,tonnes,492000,ha,44400,1996,1000 US$,21447,tonnes,7909,tonnes,613,1000 US$,2689,58166950,°C,8.18,
Production,"Peas, green",1997,tonnes,440300,ha,40300,1997,1000 US$,27971,tonnes,8696,tonnes,542,1000 US$,4778,58316954,°C,9.41,
Production,"Peas, green",1998,tonnes,380000,ha,39000,1998,1000 US$,34875,tonnes,11533,tonnes,358,1000 US$,5158,58487141,°C,9.16,
Production,"Peas, green",1999,tonnes,357800,ha,39300,1999,1000 US$,37752,tonnes,12932,tonnes,1125,1000 US$,1991,58682466,°C,9.37,
Production,"Peas, green",2000,tonnes,439700,ha,38500,2000,1000 US$,30944,tonnes,11206,tonnes,4912,1000 US$,2458,58892514,°C,9.1,
Production,"Peas, green",2001,tonnes,384500,ha,35050,2001,1000 US$,18695,tonnes,7921,tonnes,7551,1000 US$,5433,59119673,°C,8.8,
Production,"Peas, green",2002,tonnes,406000,ha,36020,2002,1000 US$,19442,tonnes,7436,tonnes,7281,1000 US$,6474,59370479,°C,9.44,
Production,"Peas, green",2003,tonnes,399050,ha,38310,2003,1000 US$,26316,tonnes,8840,tonnes,9998,1000 US$,5814,59647577,°C,9.47,
Production,"Peas, green",2004,tonnes,315100,ha,32360,2004,1000 US$,45234,tonnes,13556,tonnes,4128,1000 US$,3778,59987905,°C,9.44,
Production,"Peas, green",2005,tonnes,312800,ha,31930,2005,1000 US$,54460,tonnes,13142,tonnes,9746,1000 US$,4406,60401206,°C,9.42,
Production,"Peas, green",2006,tonnes,299690,ha,32845,2006,1000 US$,57568,tonnes,15289,tonnes,7781,1000 US$,3681,60846820,°C,9.7,
Production,"Peas, green",2007,tonnes,238510,ha,33318,2007,1000 US$,61131,tonnes,13696,tonnes,9775,1000 US$,5269,61322463,°C,9.56,
Production,"Peas, green",2008,tonnes,364320,ha,34928,2008,1000 US$,59486,tonnes,15460,tonnes,7610,1000 US$,4862,61806995,°C,9.02,
Production,"Peas, green",2009,tonnes,400890,ha,37496,2009,1000 US$,47850,tonnes,12493,tonnes,5867,1000 US$,5000,62276270,°C,9.14,
Production,"Peas, green",2010,tonnes,372830,ha,35849,2010,1000 US$,39488,tonnes,9727,tonnes,4051,1000 US$,4417,62766365,°C,7.94,
Production,"Peas, green",2011,tonnes,424723,ha,37276,2011,1000 US$,45027,tonnes,10656,tonnes,6580,1000 US$,4786,63258810,°C,9.61,
Production,"Peas, green",2012,tonnes,130000,ha,34553,2012,1000 US$,46738,tonnes,10430,tonnes,6420,1000 US$,4229,63700215,°C,8.74,
Production,"Peas, green",2013,tonnes,161300,ha,34112,2013,1000 US$,54173,tonnes,11883,tonnes,3757,1000 US$,7033,64128273,°C,8.74,
Production,"Peas, green",2014,tonnes,160900,ha,35554,2014,1000 US$,54158,tonnes,12619,tonnes,5128,1000 US$,5579,64602298,°C,9.88,
Production,"Peas, green",2015,tonnes,162700,ha,36058,2015,1000 US$,50831,tonnes,12733,tonnes,17549,1000 US$,4395,65116219,°C,9.18,
Production,"Peas, green",2016,tonnes,157278,ha,34544,2016,1000 US$,52877,tonnes,14347,tonnes,27166,1000 US$,4357,65611593,°C,9.29,
Production,"Peas, green",2017,tonnes,124635,ha,34614,2017,1000 US$,56513,tonnes,14438,tonnes,22519,1000 US$,2835,66058859,°C,9.53,
Production,"Peas, green",2018,tonnes,119169,ha,36274,2018,1000 US$,61478,tonnes,15681,tonnes,9218,1000 US$,3907,66460344,°C,9.45,
Production,"Peas, green",2019,tonnes,153115,ha,39039,2019,1000 US$,60352,tonnes,16772,tonnes,9292,1000 US$,4024,66836327,°C,9.39,
Production,"Peas, green",2020,tonnes,159022,ha,42138,2020,1000 US$,58945,tonnes,19940,tonnes,9874,1000 US$,3087,67215293,°C,9.62,
Production,Plums and sloes,1970,tonnes,58300,ha,4500,1970,1000 US$,3403,tonnes,8027,tonnes,7151,1000 US$,46044.75774,55663250,°C,8.31,
Production,Plums and sloes,1971,tonnes,40800,ha,4000,1971,1000 US$,5593,tonnes,13249,tonnes,7863,1000 US$,46044.75774,55896223,°C,8.73,
Production,Plums and sloes,1972,tonnes,44706,ha,4000,1972,1000 US$,7794,tonnes,16795,tonnes,811,1000 US$,46044.75774,56086065,°C,8.1,
Production,Plums and sloes,1973,tonnes,51920,ha,4500,1973,1000 US$,7266,tonnes,11362,tonnes,1179,1000 US$,46044.75774,56194527,°C,8.43,
Production,Plums and sloes,1974,tonnes,50400,ha,4500,1974,1000 US$,9027,tonnes,16224,tonnes,1564,1000 US$,46044.75774,56229974,°C,8.38,
Production,Plums and sloes,1975,tonnes,21000,ha,2500,1975,1000 US$,9279,tonnes,13186,tonnes,5228,1000 US$,46044.75774,56225800,°C,8.77,
Production,Plums and sloes,1976,tonnes,43000,ha,3000,1976,1000 US$,9586,tonnes,20508,tonnes,5405,1000 US$,370,56211968,°C,8.74,
Production,Plums and sloes,1977,tonnes,42800,ha,3500,1977,1000 US$,8630,tonnes,11420,tonnes,3279,1000 US$,267,56193492,°C,8.27,
Production,Plums and sloes,1978,tonnes,40700,ha,3400,1978,1000 US$,11355,tonnes,14495,tonnes,4757,1000 US$,209,56196504,°C,8.23,
Production,Plums and sloes,1979,tonnes,48600,ha,3600,1979,1000 US$,13950,tonnes,14821,tonnes,14918,1000 US$,482,56246951,°C,7.59,
Production,Plums and sloes,1980,tonnes,46600,ha,3500,1980,1000 US$,21613,tonnes,20620,tonnes,15527,1000 US$,768,56314216,°C,8.26,
Production,Plums and sloes,1981,tonnes,15800,ha,2000,1981,1000 US$,18850,tonnes,20845,tonnes,16827,1000 US$,367,56333829,°C,8.1,
Production,Plums and sloes,1982,tonnes,33900,ha,2500,1982,1000 US$,19928,tonnes,20638,tonnes,18398,1000 US$,667,56313641,°C,8.66,
Production,Plums and sloes,1983,tonnes,36400,ha,2500,1983,1000 US$,21683,tonnes,27423,tonnes,18003,1000 US$,567,56332848,°C,8.83,
Production,Plums and sloes,1984,tonnes,34000,ha,2500,1984,1000 US$,16422,tonnes,20521,tonnes,62965.22937,1000 US$,394,56422072,°C,8.57,
Production,Plums and sloes,1985,tonnes,23755,ha,2300,1985,1000 US$,17260,tonnes,21899,tonnes,62965.22937,1000 US$,619,56550268,°C,7.78,
Production,Plums and sloes,1986,tonnes,33230,ha,2900,1986,1000 US$,25549,tonnes,20941,tonnes,62965.22937,1000 US$,1213,56681396,°C,7.67,
Production,Plums and sloes,1987,tonnes,35600,ha,2900,1987,1000 US$,25968,tonnes,24048,tonnes,62965.22937,1000 US$,353,56802050,°C,7.99,
Production,Plums and sloes,1988,tonnes,23100,ha,2300,1988,1000 US$,28655,tonnes,23484,tonnes,62965.22937,1000 US$,148,56928327,°C,8.73,
Production,Plums and sloes,1989,tonnes,11292,ha,2383,1989,1000 US$,33631,tonnes,28904,tonnes,62965.22937,1000 US$,223,57076711,°C,9.23,
Production,Plums and sloes,1990,tonnes,7642,ha,2315,1990,1000 US$,38809,tonnes,27388,tonnes,646,1000 US$,401,57247586,°C,9.38,
Production,Plums and sloes,1991,tonnes,24854,ha,2320,1991,1000 US$,38000,tonnes,26226,tonnes,485,1000 US$,931,57424897,°C,8.54,
Production,Plums and sloes,1992,tonnes,21300,ha,2297,1992,1000 US$,42119,tonnes,33583,tonnes,216,1000 US$,930,57580402,°C,8.69,
Production,Plums and sloes,1993,tonnes,13900,ha,2166,1993,1000 US$,31279,tonnes,28912,tonnes,430,1000 US$,757,57718614,°C,8.33,
Production,Plums and sloes,1994,tonnes,12900,ha,2181,1994,1000 US$,38428,tonnes,34195,tonnes,524,1000 US$,714,57865745,°C,8.89,
Production,Plums and sloes,1995,tonnes,14700,ha,2000,1995,1000 US$,38048,tonnes,37295,tonnes,324,1000 US$,748,58019030,°C,9.17,
Production,Plums and sloes,1996,tonnes,19800,ha,1500,1996,1000 US$,51345,tonnes,52242,tonnes,543,1000 US$,2479,58166950,°C,8.18,
Production,Plums and sloes,1997,tonnes,12100,ha,1400,1997,1000 US$,55535,tonnes,53492,tonnes,618,1000 US$,1059,58316954,°C,9.41,
Production,Plums and sloes,1998,tonnes,6400,ha,1300,1998,1000 US$,57335,tonnes,48124,tonnes,410,1000 US$,800,58487141,°C,9.16,
Production,Plums and sloes,1999,tonnes,9300,ha,1100,1999,1000 US$,61177,tonnes,56991,tonnes,510,1000 US$,1730,58682466,°C,9.37,
Production,Plums and sloes,2000,tonnes,5300,ha,1200,2000,1000 US$,48983,tonnes,84712,tonnes,856,1000 US$,1210,58892514,°C,9.1,
Production,Plums and sloes,2001,tonnes,14800,ha,1070,2001,1000 US$,55596,tonnes,163447,tonnes,306,1000 US$,1618,59119673,°C,8.8,
Production,Plums and sloes,2002,tonnes,12600,ha,950,2002,1000 US$,62462,tonnes,147775,tonnes,96,1000 US$,1733,59370479,°C,9.44,
Production,Plums and sloes,2003,tonnes,15100,ha,1000,2003,1000 US$,69917,tonnes,54176,tonnes,138,1000 US$,1757,59647577,°C,9.47,
Production,Plums and sloes,2004,tonnes,13600,ha,980,2004,1000 US$,79422,tonnes,51376,tonnes,235,1000 US$,1430,59987905,°C,9.44,
Production,Plums and sloes,2005,tonnes,14300,ha,1050,2005,1000 US$,89947,tonnes,71777,tonnes,1299,1000 US$,1682,60401206,°C,9.42,
Production,Plums and sloes,2006,tonnes,14100,ha,1000,2006,1000 US$,104044,tonnes,65334,tonnes,522,1000 US$,1191,60846820,°C,9.7,
Production,Plums and sloes,2007,tonnes,13800,ha,888,2007,1000 US$,118895,tonnes,73113,tonnes,592,1000 US$,1633,61322463,°C,9.56,
Production,Plums and sloes,2008,tonnes,25000,ha,880,2008,1000 US$,132565,tonnes,73205,tonnes,453,1000 US$,1272,61806995,°C,9.02,
Production,Plums and sloes,2009,tonnes,12900,ha,864,2009,1000 US$,91471,tonnes,66695,tonnes,411,1000 US$,1568,62276270,°C,9.14,
Production,Plums and sloes,2010,tonnes,13200,ha,870,2010,1000 US$,87199,tonnes,54413,tonnes,1588,1000 US$,2656,62766365,°C,7.94,
Production,Plums and sloes,2011,tonnes,12936,ha,850,2011,1000 US$,103862,tonnes,63540,tonnes,677,1000 US$,2387,63258810,°C,9.61,
Production,Plums and sloes,2012,tonnes,5597,ha,841,2012,1000 US$,90303,tonnes,61963,tonnes,525,1000 US$,2643,63700215,°C,8.74,
Production,Plums and sloes,2013,tonnes,12375,ha,825,2013,1000 US$,97119,tonnes,59788,tonnes,1143,1000 US$,2888,64128273,°C,8.74,
Production,Plums and sloes,2014,tonnes,11656,ha,752,2014,1000 US$,88498,tonnes,59547,tonnes,841,1000 US$,2528,64602298,°C,9.88,
Production,Plums and sloes,2015,tonnes,11400,ha,730,2015,1000 US$,70940,tonnes,47546,tonnes,1164,1000 US$,2219,65116219,°C,9.18,
Production,Plums and sloes,2016,tonnes,9230,ha,721,2016,1000 US$,75855,tonnes,53300,tonnes,1009,1000 US$,1904,65611593,°C,9.29,
Production,Plums and sloes,2017,tonnes,8000,ha,640,2017,1000 US$,63413,tonnes,47267,tonnes,966,1000 US$,2169,66058859,°C,9.53,
Production,Plums and sloes,2018,tonnes,8680,ha,620,2018,1000 US$,61880,tonnes,36695,tonnes,983,1000 US$,1965,66460344,°C,9.45,
Production,Plums and sloes,2019,tonnes,7371,ha,585,2019,1000 US$,51984,tonnes,36456,tonnes,1203,1000 US$,1310,66836327,°C,9.39,
Production,Plums and sloes,2020,tonnes,8319,ha,535,2020,1000 US$,58296,tonnes,36359,tonnes,1052,1000 US$,1768,67215293,°C,9.62,
Production,Potatoes,1970,tonnes,7821000,ha,283000,1970,1000 US$,45063,tonnes,308744,tonnes,1008,1000 US$,7392,55663250,°C,8.31,
Production,Potatoes,1971,tonnes,7744000,ha,268000,1971,1000 US$,35682,tonnes,270414,tonnes,1150,1000 US$,5800,55896223,°C,8.73,
Production,Potatoes,1972,tonnes,6863000,ha,247000,1972,1000 US$,43692,tonnes,280605,tonnes,1431,1000 US$,10381,56086065,°C,8.1,
Production,Potatoes,1973,tonnes,7091000,ha,234000,1973,1000 US$,52324,tonnes,232219,tonnes,704,1000 US$,20548,56194527,°C,8.43,
Production,Potatoes,1974,tonnes,7157000,ha,226000,1974,1000 US$,50770,tonnes,234378,tonnes,454,1000 US$,17339,56229974,°C,8.38,
Production,Potatoes,1975,tonnes,4787000,ha,204000,1975,1000 US$,87269,tonnes,373617,tonnes,526,1000 US$,27886,56225800,°C,8.77,
Production,Potatoes,1976,tonnes,4789000,ha,222000,1976,1000 US$,221939,tonnes,630999,tonnes,651,1000 US$,25082,56211968,°C,8.74,
Production,Potatoes,1977,tonnes,6621000,ha,232000,1977,1000 US$,179538,tonnes,586756,tonnes,791,1000 US$,30754,56193492,°C,8.27,
Production,Potatoes,1978,tonnes,7331000,ha,214100,1978,1000 US$,84044,tonnes,327363,tonnes,561,1000 US$,18568,56196504,°C,8.23,
Production,Potatoes,1979,tonnes,6485000,ha,203500,1979,1000 US$,114586,tonnes,372321,tonnes,709,1000 US$,35467,56246951,°C,7.59,
Production,Potatoes,1980,tonnes,7105000,ha,206000,1980,1000 US$,119169,tonnes,403347,tonnes,640,1000 US$,48639,56314216,°C,8.26,
Production,Potatoes,1981,tonnes,6214000,ha,192300,1981,1000 US$,112947,tonnes,444530,tonnes,376,1000 US$,41254,56333829,°C,8.1,
Production,Potatoes,1982,tonnes,6875000,ha,192000,1982,1000 US$,159143,tonnes,606240,tonnes,1951,1000 US$,34931,56313641,°C,8.66,
Production,Potatoes,1983,tonnes,5885000,ha,195000,1983,1000 US$,81572,tonnes,403252,tonnes,1309,1000 US$,31033,56332848,°C,8.83,
Production,Potatoes,1984,tonnes,7398000,ha,199700,1984,1000 US$,100904,tonnes,384609,tonnes,97568,1000 US$,38970,56422072,°C,8.57,
Production,Potatoes,1985,tonnes,6892000,ha,192200,1985,1000 US$,60785,tonnes,308882,tonnes,81836,1000 US$,24556,56550268,°C,7.78,
Production,Potatoes,1986,tonnes,6412000,ha,178900,1986,1000 US$,93050,tonnes,466851,tonnes,136454,1000 US$,38688,56681396,°C,7.67,
Production,Potatoes,1987,tonnes,6760000,ha,178700,1987,1000 US$,128184,tonnes,589927,tonnes,221289,1000 US$,47807,56802050,°C,7.99,
Production,Potatoes,1988,tonnes,6899000,ha,181200,1988,1000 US$,103587,tonnes,459832,tonnes,151750,1000 US$,32108,56928327,°C,8.73,
Production,Potatoes,1989,tonnes,6266000,ha,174900,1989,1000 US$,117897,tonnes,460556,tonnes,147023,1000 US$,40404,57076711,°C,9.23,
Production,Potatoes,1990,tonnes,6467000,ha,177100,1990,1000 US$,144735,tonnes,377101,tonnes,67709,1000 US$,51736,57247586,°C,9.38,
Production,Potatoes,1991,tonnes,6267000,ha,177000,1991,1000 US$,127955,tonnes,353315,tonnes,84261,1000 US$,61356,57424897,°C,8.54,
Production,Potatoes,1992,tonnes,7814000,ha,180100,1992,1000 US$,127306,tonnes,354907,tonnes,116991,1000 US$,45243,57580402,°C,8.69,
Production,Potatoes,1993,tonnes,7072000,ha,170086,1993,1000 US$,91203,tonnes,290913,tonnes,143318,1000 US$,30359,57718614,°C,8.33,
Production,Potatoes,1994,tonnes,6542000,ha,163568,1994,1000 US$,137503,tonnes,413608,tonnes,191774,1000 US$,65232,57865745,°C,8.89,
Production,Potatoes,1995,tonnes,6404000,ha,171000,1995,1000 US$,196230,tonnes,443747,tonnes,171667,1000 US$,93815,58019030,°C,9.17,
Production,Potatoes,1996,tonnes,7228000,ha,177400,1996,1000 US$,157741,tonnes,447533,tonnes,162739,1000 US$,67472,58166950,°C,8.18,
Production,Potatoes,1997,tonnes,7128000,ha,165900,1997,1000 US$,94196,tonnes,241502,tonnes,139319,1000 US$,63143,58316954,°C,9.41,
Production,Potatoes,1998,tonnes,6422000,ha,164100,1998,1000 US$,177666,tonnes,442710,tonnes,177989,1000 US$,76167,58487141,°C,9.16,
Production,Potatoes,1999,tonnes,7130900,ha,177600,1999,1000 US$,152245,tonnes,345324,tonnes,159428,1000 US$,97155,58682466,°C,9.37,
Production,Potatoes,2000,tonnes,6636000,ha,166000,2000,1000 US$,113804,tonnes,321291,tonnes,191614,1000 US$,57357,58892514,°C,9.1,
Production,Potatoes,2001,tonnes,6649000,ha,165000,2001,1000 US$,149220,tonnes,560220,tonnes,208130,1000 US$,60123,59119673,°C,8.8,
Production,Potatoes,2002,tonnes,6966000,ha,158000,2002,1000 US$,149254,tonnes,373300,tonnes,124702,1000 US$,80445,59370479,°C,9.44,
Production,Potatoes,2003,tonnes,5918000,ha,145000,2003,1000 US$,135912,tonnes,306355,tonnes,161415,1000 US$,102653,59647577,°C,9.47,
Production,Potatoes,2004,tonnes,6316500,ha,148700,2004,1000 US$,185998,tonnes,380584,tonnes,164513,1000 US$,104597,59987905,°C,9.44,
Production,Potatoes,2005,tonnes,5979000,ha,137400,2005,1000 US$,164342,tonnes,454388,tonnes,204728,1000 US$,93263,60401206,°C,9.42,
Production,Potatoes,2006,tonnes,5864000,ha,141000,2006,1000 US$,162472,tonnes,328969,tonnes,168432,1000 US$,139269,60846820,°C,9.7,
Production,Potatoes,2007,tonnes,5635000,ha,140200,2007,1000 US$,207811,tonnes,371300,tonnes,123436,1000 US$,163192,61322463,°C,9.56,
Production,Potatoes,2008,tonnes,5999000,ha,144000,2008,1000 US$,233761,tonnes,501642,tonnes,223002,1000 US$,144827,61806995,°C,9.02,
Production,Potatoes,2009,tonnes,6396000,ha,144000,2009,1000 US$,132434,tonnes,281839,tonnes,196700,1000 US$,126508,62276270,°C,9.14,
Production,Potatoes,2010,tonnes,6056000,ha,138000,2010,1000 US$,119340,tonnes,248841,tonnes,164367,1000 US$,158290,62766365,°C,7.94,
Production,Potatoes,2011,tonnes,6310000,ha,146000,2011,1000 US$,146628,tonnes,267081,tonnes,190880,1000 US$,191871,63258810,°C,9.61,
Production,Potatoes,2012,tonnes,4553000,ha,149000,2012,1000 US$,201675,tonnes,465206,tonnes,171078,1000 US$,185921,63700215,°C,8.74,
Production,Potatoes,2013,tonnes,5685000,ha,139000,2013,1000 US$,311982,tonnes,636302,tonnes,229670,1000 US$,182614,64128273,°C,8.74,
Production,Potatoes,2014,tonnes,5911000,ha,141000,2014,1000 US$,116501,tonnes,237363,tonnes,186505,1000 US$,138856,64602298,°C,9.88,
Production,Potatoes,2015,tonnes,5644000,ha,129000,2015,1000 US$,89472,tonnes,181663,tonnes,161143,1000 US$,133457,65116219,°C,9.18,
Production,Potatoes,2016,tonnes,5395000,ha,139000,2016,1000 US$,100990,tonnes,194171,tonnes,203050,1000 US$,138472,65611593,°C,9.29,
Production,Potatoes,2017,tonnes,6218000,ha,146000,2017,1000 US$,100517,tonnes,171831,tonnes,264248,1000 US$,122252,66058859,°C,9.53,
Production,Potatoes,2018,tonnes,5060000,ha,140000,2018,1000 US$,94409,tonnes,142813,tonnes,217438,1000 US$,137747,66460344,°C,9.45,
Production,Potatoes,2019,tonnes,5307000,ha,144000,2019,1000 US$,111802,tonnes,154463,tonnes,219062,1000 US$,171720,66836327,°C,9.39,
Production,Potatoes,2020,tonnes,5520000,ha,142000,2020,1000 US$,138163,tonnes,228332,tonnes,256203,1000 US$,138732,67215293,°C,9.62,
Production,Pulses nes,1970,tonnes,159520,ha,76485,1970,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,55663250,°C,8.31,
Production,Pulses nes,1971,tonnes,134120,ha,61511,1971,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,55896223,°C,8.73,
Production,Pulses nes,1972,tonnes,84616,ha,29608,1972,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56086065,°C,8.1,
Production,Pulses nes,1973,tonnes,106969,ha,36894,1973,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56194527,°C,8.43,
Production,Pulses nes,1974,tonnes,146162,ha,50369,1974,1000 US$,126243.0965,tonnes,124903.7265,tonnes,59022.93736,1000 US$,43783.26742,56229974,°C,8.38,
